STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,WESD
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2000,431.8
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2001,408.94
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2002,248.92
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2003,299.72
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2004,416.56
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2005,706.1199999999999
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2006,576.58
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2007,304.8
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2008,490.21999999999997
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2009,386.08
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2010,358.14
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2011,688.34
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2012,317.5
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2013,327.65999999999997
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2014,350.52
USS0010J26S,Five Points Lake UT US,40.72,-110.47,3334.5,2015,210.82
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1979,497.84
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1980,594.36
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1981,403.86
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1982,731.52
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1983,591.82
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1984,485.14000000000004
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1985,508
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1986,695.96
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1987,444.5
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1988,330.20000000000005
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1989,391.15999999999997
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1990,398.78
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1991,370.84000000000003
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1992,294.64
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1993,528.32
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1994,337.81999999999994
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1995,576.58
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1996,513.08
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1997,586.74
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1998,485.14000000000004
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,1999,441.96
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2000,370.84000000000003
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2001,464.82
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2002,271.78000000000003
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2003,330.20000000000005
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2004,431.8
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2005,861.06
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2006,594.36
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2007,353.05999999999995
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2008,502.92
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2009,393.7
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2010,292.1
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2011,726.44
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2012,373.38
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2013,335.28
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2014,431.8
USS0010J30S,Brown Duck UT US,40.58,-110.59,3230.9,2015,264.16
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1981,294.64
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1982,495.3
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1983,228.6
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1984,444.5
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1985,388.62
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1986,378.46
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1987,297.18
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1988,276.86
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1989,322.58000000000004
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1990,297.18
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1991,256.54
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1992,256.54
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1993,363.22
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1994,284.48
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1995,378.46
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1996,474.97999999999996
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1997,436.88
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1998,375.91999999999996
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,1999,312.42
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2000,276.86
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2001,236.22
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2002,243.84
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2003,304.8
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2004,167.64
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2005,431.8
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2006,393.7
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2007,259.08000000000004
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2008,393.7
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2009,355.6
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2010,284.48
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2011,558.8000000000001
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2012,200.66
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2013,292.1
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2014,358.14
USS0010J35S,Lily Lake UT US,40.86,-110.8,2790.7,2015,132.08
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1981,320.03999999999996
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1982,464.82
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1983,426.71999999999997
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1984,355.6
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1985,388.62
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1986,523.24
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1987,350.52
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1988,256.54
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1989,314.96
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1990,439.42
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1991,360.67999999999995
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1992,292.1
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1993,474.97999999999996
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1994,269.24
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1995,556.26
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1996,322.58000000000004
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1997,424.18
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1998,414.02
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,1999,312.42
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2000,289.56
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2001,327.65999999999997
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2002,281.94
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2003,246.38000000000002
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2004,274.32
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2005,886.46
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2006,406.4
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2007,320.03999999999996
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2008,370.84000000000003
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2009,327.65999999999997
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2010,335.28
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2011,447.04
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2012,264.16
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2013,284.48
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2014,269.24
USS0010J43S,Chepeta UT US,40.77,-110.01,3228.4,2015,104.14
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1979,424.18
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1980,622.3
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1981,360.67999999999995
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1982,586.74
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1983,472.44
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1984,520.7
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1985,497.84
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1986,426.71999999999997
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1987,393.7
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1988,388.62
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1989,439.42
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1990,320.03999999999996
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1991,312.42
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1992,121.92
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1993,434.34
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1994,350.52
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1995,441.96
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1996,568.96
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1997,467.35999999999996
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1998,327.65999999999997
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,1999,386.08
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2000,353.05999999999995
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2001,226.06
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2002,309.88
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2003,363.22
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2004,116.83999999999999
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2005,502.92
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2006,561.34
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2007,149.86
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2008,523.24
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2009,403.86
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2010,281.94
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2011,604.52
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2012,193.04
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2013,261.62
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2014,452.12
USS0010J44S,Hayden Fork UT US,40.8,-110.88,2807.8,2015,0
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1979,655.3199999999999
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1980,952.5
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1981,439.42
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1982,957.5799999999999
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1983,701.04
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1984,822.96
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1985,693.42
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1986,1198.88
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1987,482.59999999999997
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1988,492.76000000000005
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1989,690.8799999999999
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1990,439.42
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1991,477.52000000000004
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1992,251.46
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1993,706.1199999999999
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1994,355.6
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1995,627.38
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1996,805.1800000000001
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1997,868.68
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1998,535.94
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,1999,535.94
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2000,553.72
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2001,353.05999999999995
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2002,429.26
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2003,355.6
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2004,403.86
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2005,769.62
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2006,779.78
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2007,393.7
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2008,576.58
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2009,596.9
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2010,360.67999999999995
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2011,914.4
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2012,386.08
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2013,441.96
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2014,647.6999999999999
USS0010J52S,Trial Lake UT US,40.68,-110.95,3045.6,2015,360.67999999999995
USS0010J55S,Spirit Lk UT US,40.84,-110.01,3119.6,2010,330.20000000000005
USS0010J55S,Spirit Lk UT US,40.84,-110.01,3119.6,2011,363.22
USS0010J55S,Spirit Lk UT US,40.84,-110.01,3119.6,2012,264.16
USS0010J55S,Spirit Lk UT US,40.84,-110.01,3119.6,2013,254
USS0010J55S,Spirit Lk UT US,40.84,-110.01,3119.6,2014,254
USS0010J55S,Spirit Lk UT US,40.84,-110.01,3119.6,2015,101.6
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1979,551.1800000000001
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1980,497.84
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1981,231.14000000000001
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1982,434.34
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1983,439.42
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1984,304.8
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1985,314.96
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1986,515.62
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1987,218.44
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1988,236.22
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1989,236.22
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1990,264.16
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1991,215.9
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1992,228.6
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1993,403.86
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1994,180.33999999999997
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1995,347.98
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1996,299.72
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1997,375.91999999999996
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1998,320.03999999999996
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,1999,149.86
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2000,309.88
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2001,274.32
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2002,109.22
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2003,256.54
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2004,149.86
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2005,556.26
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2006,330.20000000000005
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2007,124.46
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2008,414.02
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2009,233.67999999999998
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2010,276.86
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2011,355.6
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2012,68.58
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2013,167.64
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2014,185.42000000000002
USS0010K01S,Indian Canyon UT US,39.89,-110.75,2796.5,2015,22.86
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1979,482.59999999999997
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1980,467.35999999999996
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1981,208.28
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1982,472.44
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1984,510.54
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1985,383.53999999999996
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1986,406.4
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1987,254
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1988,327.65999999999997
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1989,269.24
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1990,279.40000000000003
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1991,254
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1992,231.14000000000001
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1993,518.1600000000001
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1994,208.28
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1995,335.28
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1996,462.28000000000003
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1997,515.62
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1998,309.88
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,1999,162.56
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2000,287.02000000000004
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2001,215.9
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2002,162.56
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2003,226.06
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2004,119.38000000000001
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2005,449.58
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2006,335.28
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2007,114.3
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2008,398.78
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2009,248.92
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2010,215.9
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2011,452.12
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2012,81.28
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2013,205.74
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2014,264.16
USS0010K02S,White River NUMBER 1 UT US,39.96,-110.99,2633.8,2015,71.12
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2008,401.32
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2009,165.10000000000002
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2010,274.32
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2011,449.58
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2012,5.08
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2013,137.16
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2014,132.08
USS0010K06S,Timberline UT US,39.68,-110.43,2662.7,2015,0
USS0010M01S,Lonesome Beaver UT US,38.08,-110.77,2956.6,2015,78.74
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1981,309.88
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1982,731.52
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1983,482.59999999999997
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1984,541.02
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1985,447.04
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1986,624.84
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1987,228.6
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1988,322.58000000000004
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1989,421.64
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1990,223.52
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1991,309.88
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1992,152.4
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1993,378.46
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1994,314.96
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1995,365.76
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1996,515.62
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1997,624.84
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1998,398.78
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,1999,414.02
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2000,350.52
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2001,142.24
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2002,287.02000000000004
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2003,340.36
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2004,205.74
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2005,345.43999999999994
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2006,497.84
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2007,248.92
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2008,500.38
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2009,431.8
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2010,279.40000000000003
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2011,546.1
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2012,256.54
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2013,231.14000000000001
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2014,571.5
USS0011G05S,Slug Creek Divide ID US,42.56,-111.3,2202.2,2015,223.52
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1982,1125.22
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1983,805.1800000000001
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1984,972.8199999999999
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1985,685.8
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1986,1082.04
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1987,337.81999999999994
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1988,431.8
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1989,609.6
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1990,363.22
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1991,449.58
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1992,337.81999999999994
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1993,708.66
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1994,444.5
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1995,642.62
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1996,624.84
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1997,988.06
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1998,574.0400000000001
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,1999,586.74
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,2000,518.1600000000001
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,2001,320.03999999999996
USS0011G06S,Emigrant Summit ID US,42.36,-111.56,2252.5,2002,452.12
